,American Samoa,Argentina,Armenia,Australia,Austria,Belgium,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burkina Faso,Cameroon,Canada,Cape Verde,Chile,China,Colombia,Costa Rica,Croatia,Cuba,Czech Republic,Ecuador,England,Ethiopia,Finland,France,Gaza,Georgia,Germany,Ghana,Greece,Guatemala,Guinea-Bissau,Hong Kong,India,Indonesia,Iran,Iraq,Ireland Northern,Ireland South,Israel,Italy,Japan,Jordan,Kenya,"Korea, South",Libya,Macedonia,Malaysia,Mali,Martinique,Mexico,Mongolia,Morocco,Netherlands,New Caledonia,New Zealand,Nicaragua,Oman,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Republic of Kosovo,Romania,Russia,Rwanda,Samoa,Sao Tome and Principe,Saudi Arabia,Scotland,Senegal,Singapore,South Africa,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Venezuela,Vietnam,Wales,Zambia,Zimbabwe
Finland,0.5655500661293049,0.5171360854859057,0.3612037204171247,0.4652218528514655,0.2785371037107066,0.2262333785394665,0.49994516099564107,0.26093053614505707,0.3972953947628696,0.3826014752294863,0.6381918690209807,0.6147739918703541,0.3880816018055232,0.46450640590236425,0.38255282174136934,0.5388928196518677,0.5298596291515192,0.5610000364128496,0.2464094907936195,0.41361745936944544,0.23857098065032675,0.5250699241032145,0.233044183913967,0.5975408979275117,0.0,0.26757840982453096,0.46926676560829456,0.42824520123259757,0.28476595835351354,0.5953366338039942,0.29298758980306777,0.4683254433233588,0.5136237671174088,0.5790350984377661,0.48916704132525474,0.6160110578634924,0.4537062524225117,0.5599641890556711,0.258668203539366,0.2716164802288725,0.5058695598284751,0.28269013754691974,0.5164626196776412,0.42172277243865064,0.5399411184554244,0.5067784807909238,0.4107880673336277,0.7420876135942028,0.5540850503106953,0.6648311345130836,0.8223001704282016,0.4239885657950009,0.44570770882813937,0.4366138589347929,0.22205802913190936,0.6188669524684627,0.5427822207868184,0.38933205132666016,0.3181807901676186,0.45487062575352866,0.4288260011804052,0.6752733395927176,0.6333790025239638,0.459006539291873,0.5650359069563055,0.2785387266901268,0.294322408597018,0.27865419386416185,0.24493234144711776,0.2928529402409561,0.8100104775606597,0.5655500661293049,0.5888364388701545,0.38801628184142933,0.7222702042806626,0.6223119129891235,0.5564853644073732,0.502701245994292,0.38654752877892457,0.4994691823067279,0.48920758832768413,0.18661435862795187,0.6402490237526299,0.600714005097636,0.5660212593172255,0.6401995979262775,0.48319264828649494,0.31864610846708763,0.5064325055565765,0.3892245115923296,0.24077711767166554,0.36192419852876845,0.647839032254775,0.6227926903709291,0.23596108930951,0.6085334831850917,0.6572087967988764
France,0.5691410216939415,0.466177728654954,0.25952160890044723,0.44080078731893796,0.16240703566872466,0.18815440440951897,0.5077777374970746,0.18047783523648134,0.295087505751435,0.3282454858808253,0.6052810356298387,0.53175846098147,0.37841733648445736,0.3404398515952417,0.3744192627288774,0.4926835741930148,0.4621693114164537,0.49084470294219146,0.17619948989984088,0.27135458856186123,0.15474373957454537,0.4849119367725114,0.17017074427887185,0.525967044471409,0.26757840982453096,0.0,0.3381711611445914,0.3883886128841475,0.150962927153247,0.5483071919589128,0.1944088560241096,0.45215074355264456,0.43248469400480266,0.561194277521782,0.40724270201021473,0.6092229769422054,0.40362038758037383,0.4810119630509197,0.16073313199838093,0.18902070914775224,0.39150087029808556,0.1357256970760322,0.5008991728442077,0.3884186546263454,0.447580824936862,0.487494659957282,0.2789177759411592,0.7004804093597493,0.5215299448478606,0.5801407819439974,0.8005545519994017,0.40908477507773283,0.40150499722969263,0.26721863151110065,0.13666752421491213,0.6117298254636874,0.5313430482292725,0.2896151482283296,0.20600479506759184,0.3660889012590566,0.32455665185899224,0.6719571724798361,0.6382419023567593,0.4949654293920252,0.5887162563309996,0.18053925704552037,0.19901536188226085,0.23090519658519043,0.1488128658503723,0.21639111706392672,0.7950917074408187,0.5691410216939415,0.4886097630366367,0.2925838490308784,0.6882752120295874,0.5227252449779298,0.5214182675183445,0.3767650884567774,0.264019868636959,0.46979023560328154,0.3624343124397504,0.2735238107378761,0.5160392903371439,0.5792550035223437,0.45615115710772075,0.6173527063446852,0.33684857735461676,0.21217936082767896,0.3818355978413147,0.30688251241137077,0.13180680404955405,0.29842243979046723,0.631321325803444,0.592299437025647,0.16221500682653578,0.529064956335585,0.5583370050587988
Gaza,0.6194204706818307,0.5338554619871709,0.3567680731347562,0.5047880249838725,0.346099413578994,0.38318318992123174,0.591713214029547,0.3494117799659467,0.40339768469680154,0.3610579194234949,0.6198360197437716,0.4702242275818397,0.5312528046479691,0.35858631567050375,0.5102858458403118,0.5329196177908223,0.5302285088232191,0.5314969434667731,0.38474648137264417,0.31359746666956456,0.3661375932073706,0.5509670478394831,0.34957826871381553,0.5339984358710158,0.46926676560829456,0.3381711611445914,0.0,0.46540834438163065,0.34826314311326684,0.5484438188540004,0.3499462857203951,0.5601606832407318,0.4566707769329539,0.5889926494571435,0.4446305334589919,0.6096077110629068,0.46623154780434845,0.4832196883428239,0.3429805528689544,0.36351414302278917,0.4182248079572444,0.3329524398260036,0.5800977381604748,0.463588836227344,0.4718619859562708,0.5396456944132247,0.34712434404074605,0.7004248588576382,0.5487960039321528,0.5528895685621549,0.7790511961782735,0.5385860160622594,0.4741382471149437,0.3059672510644299,0.3588682990590537,0.6554658562617603,0.5650308111024716,0.41775090638999934,0.34091040148906393,0.4131792685152966,0.4294267346030152,0.6879809252533725,0.6641822565664246,0.6132515491970713,0.6608188577526527,0.3626817382922864,0.36090324304155746,0.4004979047798048,0.3661611493861597,0.39099278873151094,0.772104328208557,0.6194204706818307,0.4322849292105984,0.3542355174322264,0.7608597204461519,0.5009264073185338,0.5520364489933256,0.356178461436188,0.38080971960706533,0.4745481944859248,0.32943817318586144,0.47137502222475547,0.5477557163167166,0.6146398360993559,0.4271725972242066,0.6286458398946276,0.3705325434755335,0.33513178856711395,0.40369874649303933,0.4013409448027738,0.345343797451289,0.4284245092485505,0.6617324855063315,0.6024306292878983,0.34320195308787754,0.5412762958322385,0.5157912839879664
Georgia,0.5576228928845297,0.47539277294131194,0.3698032282238201,0.5109589988583046,0.3915034260462276,0.4365315122273661,0.5803483874476483,0.3893863707134552,0.40503301482025067,0.48239584895060955,0.6346279805204883,0.5780764272644577,0.5056347090349634,0.45366195367989465,0.4615315938089238,0.5171369716316394,0.47640647560973304,0.5189623810726997,0.3753036546000215,0.41859240153485966,0.38069184884397145,0.5063096630899001,0.41860422348877396,0.45265185618947623,0.42824520123259757,0.3883886128841475,0.46540834438163065,0.0,0.3777449244659533,0.5807261250397006,0.3587857540472944,0.5141241286150693,0.5216103499585908,0.5769864513456631,0.42908277605743317,0.6100782296552943,0.44425995937123036,0.44114271919066195,0.43157224029399804,0.43419368604956154,0.30865195000363377,0.3894729048006272,0.5191270457243294,0.49065020422744754,0.5290347794040802,0.5351525441571365,0.35696807764798616,0.7286794805401164,0.5451309644965571,0.6247875428795198,0.7882395792147489,0.4787807146321289,0.46342847667646075,0.4119226248876318,0.39877732876681127,0.5911940317632017,0.5461038048186375,0.41344017092924573,0.37166485584832126,0.4251777819572668,0.41074121851383516,0.6449329471003019,0.6422445172989981,0.566564970377735,0.6144012226729136,0.3560052480616028,0.37808429513400205,0.38443514105544513,0.37603102594573706,0.3787118357781303,0.7885119575078462,0.5576228928845297,0.5426795286874503,0.38910716634643217,0.7288284172208119,0.5789774270457715,0.5402169005273221,0.4606219202349408,0.43076786446998006,0.5020761688611284,0.4360351589434123,0.42748633056913254,0.6305404562969921,0.5740059567477079,0.5212540614140211,0.6424779738767853,0.3966958003149587,0.32801122009621275,0.49072973900860334,0.41251255278850885,0.407108937875457,0.42862569792149424,0.6024952473028553,0.585341690037743,0.41457219209987284,0.6254195691943945,0.6129118677970209
Germany,0.5424422190279431,0.4916219536383703,0.25543291684210506,0.4281728150576392,0.18934925587287665,0.23477716779617383,0.49241104197486124,0.16712381015376246,0.31379196305438684,0.30242983481198454,0.6082324851750216,0.5468176955306403,0.39717857310702503,0.3618164043511125,0.38686544407770085,0.4314586922574006,0.4701862028180421,0.491051851809054,0.174723050366632,0.28745096029440387,0.1691478296255333,0.4840564442408202,0.1769863386897122,0.5349072669672638,0.28476595835351354,0.150962927153247,0.34826314311326684,0.3777449244659533,0.0,0.5573962758924179,0.16985120528921951,0.4537452969744143,0.43749293776284404,0.5058306645594761,0.3869389990850759,0.5727634735413367,0.39423766391246723,0.46524150539621506,0.196932743587981,0.20860015800661388,0.37874578938200637,0.1428451989640385,0.47774753358386735,0.378836553776548,0.47060238822069017,0.45607656897597254,0.2771818439160149,0.6918060953510371,0.4776194901180626,0.5905249632520874,0.7923971506334385,0.4083200015331358,0.3560199656439501,0.2919621843459528,0.158677900333871,0.6021938023994623,0.5070104467357692,0.3085201530436797,0.19725643137570495,0.3474080974827778,0.3374983164749679,0.6536801422392106,0.6403183409642624,0.48947420991002455,0.566585917410505,0.1616286360510169,0.21305886967307544,0.2203293604979023,0.15248510382735955,0.18654173140938687,0.7912134366825704,0.5424422190279431,0.49661774492029254,0.2893299542637367,0.7250521900721553,0.5377790761262273,0.47048835957315355,0.3726671695029253,0.26795588577780965,0.4418800529632394,0.3830318712304671,0.2929271968730639,0.5493369104844864,0.5350422319270646,0.47655230042644725,0.5779138280645376,0.3560712176339462,0.17619780048736536,0.40051805384187567,0.31157405143866757,0.15638713632982887,0.28552773786712926,0.6275993824072785,0.5406609633843922,0.17739358422231397,0.5540922842538832,0.5749296815194016
Ghana,0.7477186895237076,0.620460002538748,0.5658938859529099,0.6748390054147569,0.5253016521099435,0.5653840232900189,0.6708012555195991,0.5697526860850808,0.5264623452687377,0.6303981914387882,0.5834379867547894,0.4469587559118698,0.6473732955703355,0.40894869439011006,0.6186218675084083,0.6867626578879878,0.6535275273449902,0.5830957726510371,0.5791850336237019,0.47249229986721725,0.5558854640141773,0.6474450624949459,0.5720802683104395,0.42692089914079745,0.5953366338039942,0.5483071919589128,0.5484438188540004,0.5807261250397006,0.5573962758924179,0.0,0.5648442612913147,0.6334459365250237,0.3425564741951111,0.7341887608260311,0.634981718548638,0.7460251807155325,0.5695129015178853,0.6097495506438982,0.5774994845199718,0.5981839781354149,0.5434316737131785,0.5550792604206926,0.729158454367267,0.5609139479230879,0.37752021812061043,0.7027149049493312,0.5138228867841657,0.74758308163094,0.6552430896813866,0.3106912827539042,0.631490404066455,0.6215262264289717,0.6536159030899418,0.48301630326987893,0.5722679046585074,0.7845277387354233,0.7197505612871749,0.5125017192959431,0.5915806123344121,0.5966800447996838,0.48918095168220094,0.8204844411999425,0.6972184295724374,0.6793057188567242,0.7546683630040567,0.5600533730616953,0.535986567235426,0.5603102633338258,0.5719342750633734,0.5744557900144811,0.6627300074691901,0.7477186895237076,0.35929566113998385,0.4953939134650793,0.7488822414105469,0.35171887807498053,0.7126986063846666,0.47670164927848124,0.5388553760800162,0.68779747783788,0.4611787934860386,0.618855207900565,0.627899716058393,0.7695350877156543,0.43487214769638055,0.73835294611383,0.45180211919880364,0.5609947417659693,0.37777945507686544,0.5278332118541754,0.575111771372637,0.5756402617918291,0.6969259192280906,0.7420299414872674,0.5672872570187488,0.35356948907910535,0.36032489711615423
Greece,0.5381577223682356,0.47266666992922135,0.24850151863505388,0.4334208232383584,0.2103049313992556,0.2682712116720546,0.48638286412181303,0.15933807349325854,0.3104554949646989,0.28510002625690617,0.5885016499181905,0.5626649340500027,0.39616006522880903,0.3540299522837033,0.3936941073170004,0.4623624357470535,0.4704681807473412,0.48878360956887396,0.1701567315401978,0.29801627975030714,0.19740969605601166,0.47868960912482217,0.20603091796475995,0.5231556956923026,0.29298758980306777,0.1944088560241096,0.3499462857203951,0.3587857540472944,0.16985120528921951,0.5648442612913147,0.0,0.4486500719430826,0.44240769829325277,0.527635958194094,0.3930892903002805,0.5743278978293854,0.3846711135663202,0.4302664599003267,0.23980848925532203,0.23499264493467611,0.36117728221217943,0.1730626149598748,0.48217944865928514,0.35577986249760096,0.48137401999350904,0.4614506322576401,0.27576241846690996,0.6616733065523389,0.487883428145252,0.5988325010937858,0.7938409304827581,0.4038482877114038,0.3742630239715006,0.30383716141506706,0.19787561832526515,0.5911709574869178,0.5103409662057212,0.31400477163093005,0.175431438186388,0.3246686358726591,0.34471439692119216,0.6465681538676955,0.6185864458781615,0.4780991868911643,0.5646900836272558,0.1729637785805721,0.23263531417885103,0.18055767765853076,0.16125344759826105,0.215769007290204,0.7938088141419521,0.5381577223682356,0.5035514553443154,0.2787019181902552,0.6959757716398917,0.5480279070786267,0.48877481057526195,0.3883250439817836,0.2870320192013488,0.4374493660035072,0.36201662315527666,0.3187835047725557,0.5419459347885318,0.5461665709283525,0.4825923393285898,0.6053849107574628,0.36041512944167664,0.12495645461714329,0.4149905345626354,0.28406446230514537,0.19929033191255738,0.3135187317850719,0.6132176382456381,0.5614283546891238,0.21278514808612173,0.5750539576103526,0.5829301743924795
Guatemala,0.5002090736589763,0.5519240670106302,0.5016758086227832,0.5271341181716375,0.46913223368043905,0.4822200605089857,0.5015789940293851,0.45382528394912663,0.4467654595051152,0.5335202538170957,0.6630444702308153,0.6132771676768722,0.45647720838794187,0.48600310452452805,0.4649470003498688,0.5604591092309503,0.493475038018399,0.5114315207202038,0.43531318217087706,0.46669920071150445,0.44486008175634023,0.5376711082404201,0.48263674956853164,0.6457367012798361,0.4683254433233588,0.45215074355264456,0.5601606832407318,0.5141241286150693,0.4537452969744143,0.6334459365250237,0.4486500719430826,0.0,0.590212758818929,0.5790224741677416,0.5337478866480124,0.6404173420907976,0.5507112875174275,0.6280203656599653,0.4832731200465284,0.48170539040488863,0.5358173323184883,0.4466492502636031,0.47374933171683353,0.5490418893560577,0.5742966480317185,0.5188340302784333,0.5223438400615289,0.738826998780017,0.5993888130445821,0.6626777252171,0.8012151573232335,0.41522274841026724,0.49489434039179536,0.5083633097995155,0.4550834572354402,0.5610773658370733,0.5452443026519548,0.3488973969583187,0.42504683603262994,0.5328065267332007,0.40790762491032434,0.6236005221021252,0.6177151403511905,0.4480893785922679,0.5355908569200816,0.44570822714314373,0.46728762123917356,0.44774749884466575,0.4366175697050271,0.4494457082940714,0.8130845956315317,0.5002090736589763,0.614352539303148,0.47649982142506075,0.7617386344714973,0.606698216634953,0.5785856518452924,0.5334525816173333,0.47145736914237557,0.5806085595904865,0.5369359146556979,0.4478241056164945,0.6657948525988603,0.5403544178382519,0.6016823476302048,0.6907591557878776,0.5303180242862745,0.45314224003965525,0.5394085845286944,0.5268058032164518,0.4580402842057205,0.45475329710537077,0.5995385130357086,0.6462106378720438,0.46368440228635927,0.5871553796973812,0.605286662548153
Guinea-Bissau,0.6948408343013374,0.5813693608528523,0.4653012349081441,0.5989805573715533,0.41425594883614236,0.4490557990290322,0.5691784338699537,0.44021560583951097,0.44586856789988744,0.5146281040574062,0.5486429042183756,0.41263921415437,0.5339441980798479,0.31971922691553634,0.5522518694778188,0.6132992356864271,0.6138039212485741,0.5383534162310967,0.4586764373535637,0.3642746181217289,0.4508348278526894,0.59428566267466,0.45229426848458676,0.46331958376469473,0.5136237671174088,0.43248469400480266,0.4566707769329539,0.5216103499585908,0.43749293776284404,0.3425564741951111,0.44240769829325277,0.590212758818929,0.0,0.6574583199920435,0.5387181965003985,0.6630646740768814,0.5040133976915149,0.5742378598732847,0.4608720502299852,0.4720611869138642,0.4951818261398448,0.4509080137115803,0.6423965493512004,0.5155089762352156,0.36116482708305053,0.6013670556446452,0.4172339693699398,0.7442862369617957,0.5687182997367356,0.3107505366404613,0.6657071319702694,0.5409324675091238,0.5505739330299172,0.4027371053503476,0.4475452100545306,0.7497770924222571,0.6690391534438825,0.4482578252347564,0.47887631590219504,0.492787657537139,0.4292008651494965,0.7948838296616552,0.6661599908364771,0.592587461408483,0.6942566184555764,0.45098164445292677,0.42887348054038327,0.435145879551864,0.450173538675188,0.44946161788962424,0.706356630557064,0.6948408343013374,0.3413768559767715,0.40357968310679115,0.7425078182048724,0.30454718665359454,0.6256650437978202,0.4175698815160162,0.4387351338133974,0.5693631042856706,0.39659754321375845,0.5335939791887221,0.5915897873263009,0.699888838209063,0.38921590979708703,0.7169498434178289,0.40761877193562135,0.4515069753012343,0.3262707598777681,0.40604531879910144,0.45161210779611527,0.47651119589610214,0.6716252403664743,0.6767993102599839,0.4542781197781694,0.4575466870363718,0.4128160833119844
Hong Kong,0.46441211231904644,0.6566873919980036,0.5344381812490322,0.5229788905278726,0.577029030415554,0.5953868129252808,0.6250909146059355,0.561122544802738,0.5560088295377218,0.5496150002642637,0.7244942324519681,0.6838161762297987,0.5750386194922291,0.606144262320485,0.5453872881582424,0.22140552541681313,0.5688785813229372,0.6031844868490871,0.5369251981367003,0.5840260245271517,0.5686965812035355,0.613525367694138,0.5694437179527299,0.7160171553565895,0.5790350984377661,0.561194277521782,0.5889926494571435,0.5769864513456631,0.5058306645594761,0.7341887608260311,0.527635958194094,0.5790224741677416,0.6574583199920435,0.0,0.4790003909599471,0.4262271932414972,0.552329565044294,0.6088967838127725,0.5789994152434559,0.5817144648116466,0.5873411329265971,0.5414206769495252,0.40990835067427417,0.5547478028234203,0.6912382547699581,0.3412670117669894,0.5754621993348242,0.6336141554571669,0.4492935033790312,0.7131580828281834,0.8297774773259728,0.5450143888035671,0.3870757809335104,0.5980897200793823,0.5587062185928563,0.5255401112269673,0.4706834313461355,0.5367607707545582,0.5085138322700977,0.4569960302168182,0.5550339401323222,0.4933544481361512,0.7096074829923374,0.6055477782672869,0.5075399482648344,0.551314158212825,0.5667188997066503,0.5648151528088328,0.5355249934824639,0.498985444881247,0.823803793465497,0.46441211231904644,0.6573297824679359,0.5747161340160066,0.8079632280926625,0.6895306270507786,0.2530356462687136,0.5545167289411436,0.5750047550668419,0.43605095677556066,0.6217041228311476,0.5646673809395993,0.7650327951369533,0.251827825917015,0.6779608050806798,0.3351878227398461,0.611263475620289,0.5117649686382555,0.625467326841952,0.5612471898767097,0.5650495530199917,0.5224879471953097,0.648404692343289,0.22871049574094696,0.5554497500028781,0.7222963775664201,0.7199464525880658
India,0.5389938422733652,0.4921819301759814,0.40973472168496805,0.49416291756927344,0.4293997371943423,0.4554071772458528,0.5956497934814184,0.43577457525415153,0.3524219549488961,0.4801648356298477,0.6792303202747005,0.5528043734691986,0.5021709387887534,0.46167865792119445,0.4402535448351139,0.40984443024453265,0.3622802550865794,0.4356248340458956,0.40304714523081037,0.428586394472344,0.4216920924616163,0.482021100848074,0.44107173321272997,0.579205742636162,0.48916704132525474,0.40724270201021473,0.4446305334589919,0.42908277605743317,0.3869389990850759,0.634981718548638,0.3930892903002805,0.5337478866480124,0.5387181965003985,0.4790003909599471,0.0,0.500852594726715,0.44055474291734475,0.500906043653109,0.45547623422217137,0.4513755768350973,0.40921974383576365,0.4131327320943684,0.45214154931410916,0.5124199643942197,0.5645747810951696,0.4398598364355711,0.4159802167156918,0.6868579040513267,0.4523104184199338,0.6207040265989844,0.8078378188138924,0.4626018489379234,0.3658829898032558,0.43087616746532303,0.41921876333316754,0.5594236903343544,0.5069917763089332,0.39489057313120096,0.3492262882825719,0.3371166996892604,0.3761710909111874,0.5929029829303784,0.6099167664049265,0.580579537737087,0.597289337586828,0.41890662336633294,0.4252968788372365,0.4483173384395886,0.39612020143663235,0.3633945407593054,0.8054064710817996,0.5389938422733652,0.5365837776930334,0.4162355909827445,0.7148540459261691,0.5783399958928979,0.3970760417304557,0.3815588840864962,0.4438997657758453,0.328950964601324,0.4787014068157508,0.4622174139414022,0.6069917555956992,0.49434768808003227,0.5447981758063642,0.5632478789255032,0.4462355797721561,0.3726173030875048,0.4893035309361806,0.4201887121731913,0.4306104329517426,0.4072806585521773,0.6027547122160725,0.4744908576938227,0.43879173100324087,0.6377749600684238,0.6273996786734517
Indonesia,0.4918933999260096,0.6885338373815311,0.5789363338024616,0.5022847831406215,0.6129169562771697,0.6297237174286952,0.6802999083052239,0.5978439313679925,0.6050891375803193,0.5916776078267303,0.7594065219656789,0.6862142234323616,0.6270464753215309,0.6356893049381668,0.6005225726624874,0.45156959869571095,0.6155384120280738,0.6437339058382154,0.583528904422229,0.6178253231577754,0.607793839391493,0.6454786161169584,0.6050210056108578,0.7245870936243651,0.6160110578634924,0.6092229769422054,0.6096077110629068,0.6100782296552943,0.5727634735413367,0.7460251807155325,0.5743278978293854,0.6404173420907976,0.6630646740768814,0.4262271932414972,0.500852594726715,0.0,0.5301484086082159,0.6290225675448682,0.6150049096452014,0.608983111606055,0.6124845119024747,0.5930254904534131,0.5256035175662404,0.5954279596908637,0.7025150160582625,0.4723057477171779,0.6105963876576115,0.6861075670789584,0.36728716127624095,0.7233516131293042,0.8325546111576977,0.5958252572317299,0.4944079508542229,0.6252860509930099,0.5942977861908716,0.5401322115976529,0.4774270510428771,0.593479709738145,0.5584215019600389,0.5003700105411646,0.6071114640365868,0.515025639411279,0.7308578269898983,0.6796453699480001,0.46331829381557765,0.5912749927838343,0.6112355903764006,0.6002547792768083,0.5829634576236595,0.554856599697295,0.8325546111576977,0.49189339992600956,0.677270568457707,0.6028209565807305,0.8279875278178566,0.6959915745710666,0.3277028475194549,0.5623095238571658,0.6118495574778818,0.4210529504377779,0.6577828838409135,0.5992065950349169,0.7693336976882953,0.45188824334868033,0.6859929553031219,0.48961650862518996,0.640257547140252,0.5599844050841487,0.6559711707150832,0.5864770844954763,0.6014774649124682,0.5651988852466164,0.6863219619862978,0.3730109134051072,0.6044913408116299,0.743482101460306,0.7316054560570673
Iran,0.5897557953458982,0.5309815015388617,0.4227142247942267,0.5261585303821626,0.43346578671994745,0.44442868401899654,0.6094667021584838,0.41800527762674305,0.43183290807436076,0.45500531226045654,0.6515845256148421,0.5795078805213552,0.5458799932876044,0.43649708264090736,0.4936761948002987,0.4962399067018892,0.5349169033440743,0.5490175539177854,0.40639812726138885,0.43934399509553534,0.42476041542040915,0.5620601482810761,0.4210347296933766,0.5457967076575465,0.4537062524225117,0.40362038758037383,0.46623154780434845,0.44425995937123036,0.39423766391246723,0.5695129015178853,0.3846711135663202,0.5507112875174275,0.5040133976915149,0.552329565044294,0.44055474291734475,0.5301484086082159,0.0,0.46795406213623275,0.43307706542181035,0.43841543813577155,0.4090177299622612,0.39759731437989054,0.5557532605556088,0.4695614941300405,0.5098405590350853,0.5310211708319112,0.42660601637768314,0.6613455500190083,0.4633962504478572,0.6063261619335776,0.8116312396822968,0.5086422793040944,0.4577096657089983,0.42686596952250894,0.41799141797234585,0.6481632386057847,0.565460214789582,0.44075591649551626,0.3953150833925302,0.41208488507879026,0.4386420100439741,0.6619749375014293,0.6774722489295536,0.6061223721804938,0.5943471281727047,0.40510615591252136,0.3970995066183093,0.43958907333855396,0.3984392928802563,0.4105040906671276,0.8101479433782481,0.5897557953458982,0.5367824375309924,0.41415486953718633,0.7510218418561039,0.551408621617581,0.49487201020981053,0.4467358304953715,0.4278726276635685,0.48448473319835006,0.47926257618463325,0.4698297531850775,0.6385443683522696,0.5929514172370062,0.5444453643069996,0.568370686494556,0.42772038525305706,0.3824328924189914,0.45199588470923463,0.4258374144058577,0.4214405438613949,0.44059303571833436,0.6710808489838932,0.5418017408812889,0.43350910234796536,0.5839585851433872,0.599666873350833
Iraq,0.6376517991880895,0.5717243270037762,0.3950465897115365,0.5702012332149718,0.49521162557678283,0.5322866769326193,0.6834858870249748,0.47605139527524026,0.5025053601564832,0.47334819942607054,0.7063801977811899,0.6439213735941948,0.6084788822455528,0.5052710579470294,0.5671165925441162,0.5424842760923986,0.5669967558252256,0.5873012538762975,0.4784404441685702,0.5072251530498756,0.48612758962614055,0.5932867197904595,0.4934355945018554,0.4988121822439455,0.5599641890556711,0.4810119630509197,0.4832196883428239,0.44114271919066195,0.46524150539621506,0.6097495506438982,0.4302664599003267,0.6280203656599653,0.5742378598732847,0.6088967838127725,0.500906043653109,0.6290225675448682,0.46795406213623275,0.0,0.5000820705165242,0.48942637455219545,0.3298445924548976,0.4581422542179369,0.6179105582250346,0.4667584200639052,0.5936768393586321,0.5888746626948924,0.41935831561608816,0.6567237650179626,0.5859663390437838,0.6398045141521812,0.7803541363501716,0.580117403030067,0.5092430471486505,0.3946659660444262,0.4940716325780341,0.6447700626816956,0.5898758430206704,0.517940466911679,0.4389802617039702,0.4398889210005849,0.491570362600842,0.6545008535870623,0.735828619622547,0.6949468704660015,0.7007376577720182,0.4400583823512538,0.498793268926386,0.4838278286038194,0.4601234319146292,0.49280213489564556,0.7763891828375439,0.6376517991880895,0.5762297024270325,0.4710370815983264,0.7365249776891281,0.6033353828144167,0.5641349604137402,0.47862631316680493,0.5045210895822327,0.5220812364495792,0.5021493661402054,0.5651244832351454,0.5344027259839277,0.6234794125431486,0.5784228707313955,0.6136179800137354,0.3882725014016344,0.4007725378236215,0.5271154391717241,0.5009108529229829,0.4911333554302893,0.5270890872119256,0.6828733383123121,0.5687704132535026,0.4912633521834548,0.6456233451214229,0.6477093267296027
Ireland Northern,0.5857688881885041,0.526473664013496,0.30061658254374957,0.4403883292749322,0.1853955444965766,0.15476000517229255,0.5157995250979235,0.17641981897954795,0.36686322386990466,0.27243329893866347,0.6287352725586742,0.5631596114831053,0.41997444800439176,0.39877005147355765,0.4032072445384157,0.5197256849665578,0.5208574464991126,0.5447544296586845,0.21335870484034122,0.3186781155733249,0.18637198520532655,0.5167982052659068,0.11724462910696462,0.5664449581775225,0.258668203539366,0.16073313199838093,0.3429805528689544,0.43157224029399804,0.196932743587981,0.5774994845199718,0.23980848925532203,0.4832731200465284,0.4608720502299852,0.5789994152434559,0.45547623422217137,0.6150049096452014,0.43307706542181035,0.5000820705165242,0.0,0.12774225862370744,0.4450890395657574,0.16685175306568897,0.5460038351612948,0.40186880086230337,0.48040149274418587,0.528243243030611,0.3010830316687053,0.6988725822835165,0.5416604337921028,0.6085928832548031,0.8085949498974525,0.4586719782976729,0.4222911945842357,0.29075067647911035,0.1282555412538015,0.6338020920979858,0.5373050895947922,0.36793228516529053,0.2445335425995254,0.41178566370405917,0.4004198105435614,0.6818007972106809,0.6600284798831522,0.515073943310217,0.6004414284071179,0.20098871308889046,0.22060104405698172,0.26145635783576726,0.18808103737165735,0.2655869046958527,0.801534667168714,0.5857688881885041,0.5248168740208312,0.34628205252488087,0.7314922329935597,0.5612423031010373,0.5495500928791645,0.41167613367583067,0.2870304676211319,0.48414280159977297,0.4153704054575085,0.29491452706633636,0.5463427270268798,0.6122208728439348,0.48538115175995655,0.623893855786751,0.38048482619303736,0.26539031152850645,0.42123766867675105,0.3467672811868654,0.09941810245511408,0.34202166893041946,0.6569711332221524,0.612530012078266,0.11790643068399599,0.5533928098785698,0.5855686449087192
